idproducto_onu;nombreproducto_onu;id_nivel3;nombre_nivel3;nombre_nivel2;nombre_nivel1
11101608;Mineral de plomo;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101609;Mineral de cinc;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101610;Mineral de estaño;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101611;Mineral de manganeso;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101612;Mineral de cromo;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101613;Mineral de tungsteno o volframio;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101614;Mineral de molibdeno;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101615;Mineral de cobalto;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101616;Mineral de oro;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101617;Mineral de tantalio;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101618;Mineral de platino;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101619;Mineral de vermiculita;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101620;Mineral de Torio;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101621;Mineral de cianita;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101622;Mena de antimonio;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101623;Menas de circonio;11101600;Metales;Minerales y metales;Productos derivados de minerales, plantas y animales
11101701;Escoria o ceniza;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101702;Grafito natural;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101703;Titanio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101704;Acero;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101705;Aluminio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101706;Níquel;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101707;Magnesio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101708;Bismuto;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101709;Antimonio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101710;Cadmio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101711;Aleación no ferrosa;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101712;Aleación ferrosa;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101713;Hierro;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101714;Plomo;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101715;Cobre;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101716;Estaño;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101717;Indio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101718;Paladio;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101719;Cinc;11101700;Metales base;Minerales y metales;Productos derivados de minerales, plantas y animales
11101801;Oro;11101800;Metales preciosos;Minerales y metales;Productos derivados de minerales, plantas y animales
11101802;Plata;11101800;Metales preciosos;Minerales y metales;Productos derivados de minerales, plantas y animales
11101803;Platino;11101800;Metales preciosos;Minerales y metales;Productos derivados de minerales, plantas y animales
11111501;Tierra;11111500;Tierra y suelo;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111502;Tierra de desmonte;11111500;Tierra y suelo;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111503;Tierra de hoja;11111500;Tierra y suelo;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111601;Yeso;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111602;Travertino;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111603;Ecaussine o alabastro;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111604;Granito;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111605;Mármol;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111606;Pizarra;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111607;Arenisca;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111608;Piedra caliza;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111609;Basalto;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111610;Piedra pómez;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111611;Grava;11111600;Piedras;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111701;Arena silícea;11111700;Arena;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111801;Terracota;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111802;Arcilla refractaria;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111803;Caolín u otras arcillas caolínicas;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111804;Bentonita;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111805;Andalucita;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111806;Mulita;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111807;Grano grueso;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111808;Arcilla común;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111809;Arcilla plástica;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11111810;Tierra de batán;11111800;Arcillas;Tierra y piedra;Productos derivados de minerales, plantas y animales
11121502;Colofonia;11121500;Savia;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121503;Laca;11121500;Savia;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121603;Troncos;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121604;Madera de coníferas;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121605;Junco de Indias;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121606;Corcho;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121607;Pulpa de madera;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121608;Bambú;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121609;Contrachapado;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121610;Maderas duras;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121611;Tablero de partículas;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121612;Médula de madera;11121600;Madera;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121701;Aserrín;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121702;Astillas de madera;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121703;Musgo de turba;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121705;Corteza;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121706;Pajote;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121707;Lana de madera;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121708;Serrín;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121709;Bálsamos;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121710;Alquitrán de madera;11121700;Subproductos de silvicultura;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121801;Cáñamo;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121802;Algodón;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121803;Lino;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121804;Yute;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121805;Sisal;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121806;Fibras de coco o bonote;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121807;Fibras de abacá;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121808;Ramio;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121809;Paja;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
11121810;Sorgo de escobas, o tampico o piasava;11121800;Fibras vegetales;Productos no comestibles de origen vegetal;Productos derivados de minerales, plantas y animales
